"","entrez_id","HGNC.ID"
"11613",56994,"HGNC:17852"
"11614",50511,"HGNC:18130"
"11615",79158,"HGNC:29670"
"11616",55332,"HGNC:25645"
"11617",51019,"HGNC:24256"
"11618",79023,"HGNC:29929"
"11619",55010,"HGNC:26074"
"11620",5367,"HGNC:9109"
"11621",3479,"HGNC:5464"
"11622",5053,"HGNC:8582"
"11623",429,"HGNC:738"
"11624",374470,"HGNC:24729"
"11625",55576,"HGNC:18629"
"11626",51559,"HGNC:30826"
"11627",7184,"HGNC:12028"
"11628",728568,"HGNC:34450"
"11629",6996,"HGNC:11700"
"11630",83468,"HGNC:24890"
"11631",29915,"HGNC:24972"
"11632",4801,"HGNC:7805"
"11633",7296,"HGNC:12437"
"11634",493861,"HGNC:32961"
"11635",50515,"HGNC:17422"
"11636",84102,"HGNC:31045"
"11637",121053,"HGNC:28628"
"11638",160428,"HGNC:26777"
"11639",23325,"HGNC:29174"
"11640",55198,"HGNC:18242"
"11641",387882,"HGNC:35164"
"11642",9891,"HGNC:14311"
"11643",10970,"HGNC:16991"
"11644",255394,"HGNC:28627"
"11645",55703,"HGNC:30348"
"11646",5992,"HGNC:9985"
"11647",55188,"HGNC:25555"
"11648",90488,"HGNC:28281"
"11649",80298,"HGNC:30779"
"11650",1407,"HGNC:2384"
"11651",121551,"HGNC:23844"
"11652",11137,"HGNC:17015"
"11653",11108,"HGNC:9348"
"11654",121549,"HGNC:24311"
"11655",9671,"HGNC:29117"
"11656",1240,"HGNC:2121"
"11657",11153,"HGNC:18416"
"11658",9733,"HGNC:16860"
"11659",23479,"HGNC:29882"
"11660",338773,"HGNC:27884"
"11661",6404,"HGNC:10722"
"11662",23603,"HGNC:2254"
"11663",54434,"HGNC:30579"
"11664",1610,"HGNC:2671"
"11665",55530,"HGNC:25417"
"11666",84749,"HGNC:20065"
"11667",121642,"HGNC:32487"
"11668",7374,"HGNC:12572"
"11669",32,"HGNC:85"
"11670",121643,"HGNC:21399"
"11671",283446,"HGNC:13879"
"11672",83892,"HGNC:23236"
"11673",89910,"HGNC:13478"
"11674",326625,"HGNC:19331"
"11675",4598,"HGNC:7530"
"11676",84915,"HGNC:25915"
"11677",59341,"HGNC:18083"
"11678",51228,"HGNC:24867"
"11679",84260,"HGNC:28135"
"11680",9815,"HGNC:4273"
"11681",88455,"HGNC:21268"
"11682",400073,"HGNC:33790"
"11683",28981,"HGNC:14313"
"11684",488,"HGNC:812"
"11685",51434,"HGNC:17380"
"11686",10094,"HGNC:706"
"11687",51184,"HGNC:30186"
"11688",29902,"HGNC:30180"
"11689",51699,"HGNC:14340"
"11690",144715,"HGNC:21700"
"11691",160760,"HGNC:30695"
"11692",79600,"HGNC:26113"
"11693",84329,"HGNC:28240"
"11694",5501,"HGNC:9283"
"11695",160762,"HGNC:26669"
"11696",4633,"HGNC:7583"
"11697",23316,"HGNC:19347"
"11698",144717,"HGNC:26509"
"11699",10019,"HGNC:29605"
"11700",6311,"HGNC:10555"
"11701",8315,"HGNC:1099"
"11702",80724,"HGNC:21597"
"11703",217,"HGNC:404"
"11704",8550,"HGNC:6889"
"11705",89894,"HGNC:25084"
"11706",10961,"HGNC:13799"
"11707",80018,"HGNC:25783"
"11708",10906,"HGNC:24808"
"11709",283450,"HGNC:26611"
"11710",6128,"HGNC:10362"
"11711",5781,"HGNC:9644"
"11712",22895,"HGNC:17056"
"11713",4938,"HGNC:8086"
"11714",4940,"HGNC:8088"
"11715",4939,"HGNC:8087"
"11716",1840,"HGNC:3060"
"11717",8437,"HGNC:9873"
"11718",387885,"HGNC:37100"
"11719",79039,"HGNC:20084"
"11720",84934,"HGNC:25925"
"11721",115811,"HGNC:25168"
"11722",53373,"HGNC:18182"
"11723",80024,"HGNC:26175"
"11724",196463,"HGNC:27283"
"11725",10993,"HGNC:10691"
"11726",113675,"HGNC:30404"
"11727",64211,"HGNC:14216"
"11728",9904,"HGNC:29098"
"11729",6910,"HGNC:11604"
"11730",6926,"HGNC:11602"
"11731",23389,"HGNC:22962"
"11732",643246,"HGNC:34390"
"11733",79794,"HGNC:26128"
"11734",84900,"HGNC:25905"
"11735",8739,"HGNC:5185"
"11736",26259,"HGNC:13597"
"11737",54997,"HGNC:26065"
"11738",23014,"HGNC:13592"
"11739",4842,"HGNC:7872"
"11740",283455,"HGNC:18610"
"11741",5985,"HGNC:9973"
"11742",55884,"HGNC:19222"
"11743",54621,"HGNC:26078"
"11744",5037,"HGNC:8630"
"11745",51347,"HGNC:18133"
"11746",64426,"HGNC:29545"
"11747",84530,"HGNC:29389"
"11748",26353,"HGNC:30171"
"11749",160777,"HGNC:28610"
"11750",387890,"HGNC:37219"
"11751",5564,"HGNC:9378"
"11752",11113,"HGNC:1985"
"11753",92558,"HGNC:28095"
"11754",11021,"HGNC:9774"
"11755",10985,"HGNC:4199"
"11756",6175,"HGNC:10371"
"11757",5829,"HGNC:9718"
"11758",23409,"HGNC:14932"
"11759",5319,"HGNC:9030"
"11760",4440,"HGNC:7330"
"11761",1337,"HGNC:2277"
"11762",51499,"HGNC:26937"
"11763",283459,"HGNC:25068"
"11764",8683,"HGNC:10791"
"11765",8655,"HGNC:15476"
"11766",84274,"HGNC:28722"
"11767",9921,"HGNC:10055"
"11768",51367,"HGNC:17689"
"11769",9478,"HGNC:1384"
"11770",9761,"HGNC:28973"
"11771",84747,"HGNC:16488"
"11772",35,"HGNC:90"
"11773",121665,"HGNC:30424"
"11774",6927,"HGNC:11621"
"11775",64897,"HGNC:25719"
"11776",8638,"HGNC:8090"
"11777",5027,"HGNC:8537"
"11778",5025,"HGNC:8535"
"11779",10645,"HGNC:1470"
"11780",51433,"HGNC:15713"
"11781",80196,"HGNC:17297"
"11782",84678,"HGNC:13610"
"11783",84876,"HGNC:25896"
"11784",283385,"HGNC:29807"
"11785",144404,"HGNC:32008"
"11786",54509,"HGNC:15703"
"11787",23067,"HGNC:29187"
"11788",3242,"HGNC:5147"
"11789",5715,"HGNC:9567"
"11790",144406,"HGNC:28506"
"11791",605,"HGNC:1004"
"11792",22877,"HGNC:17055"
"11793",254050,"HGNC:28562"
"11794",386653,"HGNC:19372"
"11795",79369,"HGNC:15683"
"11796",56616,"HGNC:21528"
"11797",65082,"HGNC:18179"
"11798",6249,"HGNC:10461"
"11799",55596,"HGNC:25265"
"11800",65117,"HGNC:30559"
"11801",9735,"HGNC:17255"
"11802",27198,"HGNC:4532"
"11803",338442,"HGNC:24827"
"11804",8843,"HGNC:16824"
"11805",8562,"HGNC:2769"
"11806",84660,"HGNC:30723"
"11807",9026,"HGNC:18415"
"11808",79720,"HGNC:25754"
"11809",23457,"HGNC:50"
"11810",79676,"HGNC:25823"
"11811",51329,"HGNC:18076"
"11812",57605,"HGNC:21044"
"11813",10198,"HGNC:7215"
"11814",91574,"HGNC:26784"
"11815",8099,"HGNC:14002"
"11816",55206,"HGNC:22973"
"11817",387893,"HGNC:29489"
"11818",196383,"HGNC:28787"
"11819",11066,"HGNC:30852"
"11820",353116,"HGNC:26814"
"11821",10959,"HGNC:16996"
"11822",57696,"HGNC:20085"
"11823",1967,"HGNC:3257"
"11824",2967,"HGNC:4657"
"11825",79867,"HGNC:25774"
"11826",23545,"HGNC:18481"
"11827",196385,"HGNC:2941"
"11828",80212,"HGNC:29563"
"11829",642797,"HGNC:37121"
"11830",144348,"HGNC:25406"
"11831",144347,"HGNC:27051"
"11832",9612,"HGNC:7673"
"11833",949,"HGNC:1664"
"11834",7316,"HGNC:12468"
"11835",57647,"HGNC:17210"
"11836",140707,"HGNC:14251"
"11837",65985,"HGNC:21298"
"11838",114795,"HGNC:29397"
"11839",92293,"HGNC:25436"
"11840",121260,"HGNC:23090"
"11841",144423,"HGNC:26483"
"11842",121256,"HGNC:29411"
"11843",11211,"HGNC:4039"
"11844",9271,"HGNC:9007"
"11845",23504,"HGNC:30339"
"11846",2054,"HGNC:3403"
"11847",5901,"HGNC:9846"
"11848",283383,"HGNC:19893"
"11849",6433,"HGNC:10790"
"11850",4326,"HGNC:7163"
"11851",8408,"HGNC:12558"
"11852",80324,"HGNC:15508"
"11853",57634,"HGNC:11958"
"11854",317781,"HGNC:20082"
"11855",79050,"HGNC:28461"
"11856",50614,"HGNC:4131"
"11857",57666,"HGNC:29308"
"11858",100507055,"HGNC:44160"
"11859",22953,"HGNC:15459"
"11860",5426,"HGNC:9177"
"11861",5827,"HGNC:9716"
"11862",192111,"HGNC:28763"
"11863",23141,"HGNC:29101"
"11864",2802,"HGNC:4426"
"11865",55743,"HGNC:20455"
"11866",100289635,"HGNC:28068"
"11867",7574,"HGNC:13053"
"11868",7637,"HGNC:13159"
"11869",7699,"HGNC:12925"
"11870",101060200,"HGNC:38709"
"11871",7556,"HGNC:12879"
"11872",10795,"HGNC:13061"
"11873",647589,"HGNC:40024"
"11874",7278,"HGNC:12408"
"11875",93492,"HGNC:17299"
"11876",54737,"HGNC:29810"
"11877",55269,"HGNC:20320"
"11878",9205,"HGNC:13029"
"11879",7750,"HGNC:12989"
"11880",2700,"HGNC:4277"
"11881",2706,"HGNC:4284"
"11882",10804,"HGNC:4288"
"11883",51084,"HGNC:18246"
"11884",8100,"HGNC:20606"
"11885",53342,"HGNC:5984"
"11886",221143,"HGNC:27351"
"11887",64328,"HGNC:17796"
"11888",26524,"HGNC:6515"
"11889",10284,"HGNC:10530"
"11890",221150,"HGNC:20262"
"11891",78988,"HGNC:14514"
"11892",253832,"HGNC:20749"
"11893",221154,"HGNC:31830"
"11894",2254,"HGNC:3687"
"11895",6445,"HGNC:10809"
"11896",26278,"HGNC:10519"
"11897",55504,"HGNC:11915"
"11898",4285,"HGNC:7104"
"11899",387911,"HGNC:34072"
"11900",221178,"HGNC:23222"
"11901",338872,"HGNC:28732"
"11902",143,"HGNC:271"
"11903",479,"HGNC:13816"
"11904",56163,"HGNC:10060"
"11905",55835,"HGNC:17272"
"11906",5042,"HGNC:8556"
"11907",219287,"HGNC:26360"
"11908",9107,"HGNC:7453"
"11909",9818,"HGNC:20261"
"11910",51761,"HGNC:13533"
"11911",387914,"HGNC:20366"
"11912",6049,"HGNC:10069"
"11913",1024,"HGNC:1779"
"11914",10810,"HGNC:12734"
"11915",2835,"HGNC:4466"
"11916",219333,"HGNC:20485"
"11917",6144,"HGNC:10313"
"11918",387496,"HGNC:23802"
"11919",2971,"HGNC:4662"
"11920",219402,"HGNC:29788"
"11921",222484,"HGNC:20421"
"11922",51082,"HGNC:20422"
"11923",219409,"HGNC:20374"
"11924",3651,"HGNC:6107"
"11925",1045,"HGNC:1806"
"11926",646625,"HGNC:17785"
"11927",2322,"HGNC:3765"
"11928",255967,"HGNC:29991"
"11929",2321,"HGNC:3763"
"11930",51371,"HGNC:20330"
"11931",283537,"HGNC:27501"
"11932",23281,"HGNC:20595"
"11933",6541,"HGNC:11057"
"11934",5412,"HGNC:12504"
"11935",84056,"HGNC:28361"
"11936",171222,"HGNC:13477"
"11937",3146,"HGNC:4983"
"11938",10208,"HGNC:20294"
"11939",241,"HGNC:436"
"11940",84935,"HGNC:25926"
"11941",122046,"HGNC:28622"
"11942",10808,"HGNC:16969"
"11943",145173,"HGNC:20207"
"11944",122042,"HGNC:17318"
"11945",10129,"HGNC:20367"
"11946",646799,"HGNC:37116"
"11947",675,"HGNC:1101"
"11948",90634,"HGNC:25037"
"11949",10443,"HGNC:26916"
"11950",23047,"HGNC:20418"
"11951",9365,"HGNC:6344"
"11952",90627,"HGNC:19164"
"11953",5983,"HGNC:9971"
"11954",26960,"HGNC:7648"
"11955",4081,"HGNC:6757"
"11956",9201,"HGNC:2700"
"11957",54937,"HGNC:26026"
"11958",728591,"HGNC:34361"
"11959",23111,"HGNC:18514"
"11960",8900,"HGNC:1577"
"11961",400120,"HGNC:33792"
"11962",5994,"HGNC:9988"
"11963",4093,"HGNC:6774"
"11964",29880,"HGNC:20266"
"11965",11340,"HGNC:17035"
"11966",55578,"HGNC:20596"
"11967",122011,"HGNC:20289"
"11968",10631,"HGNC:16953"
"11969",7223,"HGNC:12336"
"11970",51569,"HGNC:20597"
"11971",341640,"HGNC:25396"
"11972",161003,"HGNC:19420"
"11973",80209,"HGNC:20291"
"11974",387921,"HGNC:33751"
"11975",10186,"HGNC:6586"
"11976",57511,"HGNC:18621"
"11977",2308,"HGNC:3819"
"11978",10240,"HGNC:16632"
"11979",10166,"HGNC:10985"
"11980",1997,"HGNC:3316"
"11981",11193,"HGNC:12739"
"11982",89890,"HGNC:25340"
"11983",84078,"HGNC:25266"
"11984",9617,"HGNC:7469"
"11985",79612,"HGNC:26164"
"11986",28984,"HGNC:20369"
"11987",23078,"HGNC:29071"
"11988",160851,"HGNC:2854"
"11989",11215,"HGNC:369"
"11990",8600,"HGNC:11926"
"11991",144809,"HGNC:26883"
"11992",94240,"HGNC:16465"
"11993",29103,"HGNC:20325"
"11994",55068,"HGNC:25474"
"11995",160857,"HGNC:26478"
"11996",144811,"HGNC:26789"
"11997",79024,"HGNC:28776"
"11998",387923,"HGNC:20607"
"11999",8848,"HGNC:16826"
"12000",26747,"HGNC:8057"
"12001",55425,"HGNC:20298"
"12002",2963,"HGNC:4653"
"12003",386618,"HGNC:23227"
"12004",7178,"HGNC:12022"
"12005",253512,"HGNC:27371"
"12006",83548,"HGNC:18619"
"12007",220081,"HGNC:26523"
"12008",220082,"HGNC:30720"
"12009",283514,"HGNC:30553"
"12010",23091,"HGNC:20368"
"12011",1361,"HGNC:2300"
"12012",3936,"HGNC:6528"
"12013",220416,"HGNC:34296"
"12014",80183,"HGNC:20420"
"12015",23143,"HGNC:20309"
"12016",2098,"HGNC:3465"
"12017",3356,"HGNC:5293"
"12018",8803,"HGNC:11448"
"12019",55270,"HGNC:23063"
"12020",29079,"HGNC:17903"
"12021",9445,"HGNC:6174"
"12022",5925,"HGNC:9884"
"12023",10161,"HGNC:15520"
"12024",1102,"HGNC:1914"
"12025",57105,"HGNC:18274"
"12026",22862,"HGNC:20296"
"12027",2862,"HGNC:4495"
"12028",81602,"HGNC:20299"
"12029",81617,"HGNC:20290"
"12030",83852,"HGNC:20263"
"12031",51131,"HGNC:17024"
"12032",55213,"HGNC:18243"
"12033",115761,"HGNC:24046"
"12034",84650,"HGNC:18061"
"12035",3839,"HGNC:6396"
"12036",57213,"HGNC:14297"
"12037",10206,"HGNC:9976"
"12038",283518,"HGNC:18893"
"12039",220107,"HGNC:17567"
"12040",79621,"HGNC:25671"
"12041",647166,"HGNC:42693"
"12042",220108,"HGNC:26413"
"12043",647174,"HGNC:24774"
"12044",26512,"HGNC:14879"
"12045",115825,"HGNC:20482"
"12046",79758,"HGNC:25832"
"12047",83446,"HGNC:25303"
"12048",540,"HGNC:870"
"12049",440138,"HGNC:32456"
"12050",9724,"HGNC:20321"
"12051",341676,"HGNC:7748"
"12052",4752,"HGNC:7746"
"12053",55901,"HGNC:17754"
"12054",51028,"HGNC:20312"
"12055",26586,"HGNC:1990"
"12056",144983,"HGNC:27067"
"12057",10910,"HGNC:16987"
"12058",11061,"HGNC:17005"
"12059",5100,"HGNC:8660"
"12060",10562,"HGNC:17190"
"12061",122183,"HGNC:24754"
"12062",729233,"HGNC:37220"
"12063",729240,"HGNC:37221"
"12064",729246,"HGNC:37222"
"12065",729250,"HGNC:37223"
"12066",27253,"HGNC:14267"
"12067",81624,"HGNC:15480"
"12068",81550,"HGNC:20612"
"12069",64881,"HGNC:14257"
"12070",5101,"HGNC:8661"
"12071",57626,"HGNC:6352"
"12072",1602,"HGNC:2663"
"12073",440145,"HGNC:33830"
"12074",79866,"HGNC:24724"
"12075",22894,"HGNC:20604"
"12076",10464,"HGNC:23352"
"12077",688,"HGNC:6349"
"12078",11278,"HGNC:6346"
"12079",9882,"HGNC:19165"
"12080",170622,"HGNC:24015"
"12081",7347,"HGNC:12515"
"12082",4008,"HGNC:6646"
"12083",115207,"HGNC:14678"
"12084",730249,"HGNC:33904"
"12085",1203,"HGNC:2076"
"12086",26224,"HGNC:13599"
"12087",23077,"HGNC:23386"
"12088",8796,"HGNC:10573"
"12089",122060,"HGNC:26387"
"12090",1910,"HGNC:3180"
"12091",5457,"HGNC:9218"
"12092",79596,"HGNC:20308"
"12093",64062,"HGNC:20327"
"12094",54602,"HGNC:18537"
"12095",10253,"HGNC:11270"
"12096",114798,"HGNC:20297"
"12097",84189,"HGNC:23503"
"12098",26050,"HGNC:20295"
"12099",2262,"HGNC:4453"
"12100",10082,"HGNC:4454"
"12101",1638,"HGNC:2709"
"12102",23483,"HGNC:20324"
"12103",160897,"HGNC:28899"
"12104",11166,"HGNC:11197"
"12105",10257,"HGNC:55"
"12106",9071,"HGNC:2033"
"12107",22873,"HGNC:20908"
"12108",5611,"HGNC:9439"
"12109",55757,"HGNC:15664"
"12110",266722,"HGNC:19134"
"12111",27199,"HGNC:4531"
"12112",10150,"HGNC:16746"
"12113",5911,"HGNC:9861"
"12114",3843,"HGNC:6402"
"12115",10160,"HGNC:3591"
"12116",140432,"HGNC:17267"
"12117",8428,"HGNC:11403"
"12118",6564,"HGNC:10920"
"12119",23348,"HGNC:14132"
"12120",337867,"HGNC:20486"
"12121",2841,"HGNC:4472"
"12122",1880,"HGNC:3128"
"12123",9375,"HGNC:11865"
"12124",171425,"HGNC:18355"
"12125",85416,"HGNC:20322"
"12126",7546,"HGNC:12873"
"12127",5095,"HGNC:8653"
"12128",87769,"HGNC:25100"
"12129",84899,"HGNC:25904"
"12130",259232,"HGNC:19082"
"12131",9358,"HGNC:6164"
"12132",2259,"HGNC:3671"
"12133",7174,"HGNC:12016"
"12134",196541,"HGNC:33717"
"12135",643677,"HGNC:26851"
"12136",93081,"HGNC:25188"
"12137",79070,"HGNC:19350"
"12138",54841,"HGNC:16034"
"12139",2073,"HGNC:3437"
"12140",6555,"HGNC:10906"
"12141",267012,"HGNC:21191"
"12142",1948,"HGNC:3227"
"12143",55082,"HGNC:25482"
"12144",728215,"HGNC:33877"
"12145",3981,"HGNC:6601"
"12146",84945,"HGNC:20293"
"12147",10673,"HGNC:11929"
"12148",23026,"HGNC:29822"
"12149",8660,"HGNC:6126"
"12150",1282,"HGNC:2202"
"12151",1284,"HGNC:2203"
"12152",55647,"HGNC:18260"
"12153",55739,"HGNC:25576"
"12154",79587,"HGNC:25695"
"12155",3621,"HGNC:6062"
"12156",55608,"HGNC:20265"
"12157",8874,"HGNC:15607"
"12158",121793,"HGNC:20370"
"12159",6656,"HGNC:11189"
"12160",122258,"HGNC:29575"
"12161",10426,"HGNC:18598"
"12162",23250,"HGNC:13552"
"12163",23263,"HGNC:14576"
"12164",2155,"HGNC:3544"
"12165",2159,"HGNC:3528"
"12166",8858,"HGNC:9460"
"12167",55795,"HGNC:25653"
"12168",8451,"HGNC:2554"
"12169",3916,"HGNC:6499"
"12170",79774,"HGNC:20310"
"12171",113622,"HGNC:21303"
"12172",55208,"HGNC:20328"
"12173",55002,"HGNC:20329"
"12174",7027,"HGNC:11749"
"12175",496,"HGNC:820"
"12176",6011,"HGNC:10013"
"12177",348013,"HGNC:28297"
"12178",2621,"HGNC:4168"
"12179",22821,"HGNC:20331"
"12180",8881,"HGNC:1720"
"12181",65110,"HGNC:20332"
"12182",283489,"HGNC:20311"
"12183",440153,"HGNC:30738"
"12184",404785,"HGNC:33896"
"12185",641455,"HGNC:37096"
"12186",79334,"HGNC:14716"
"12187",390429,"HGNC:14742"
"12188",441669,"HGNC:15426"
"12189",441670,"HGNC:14735"
"12190",283617,"HGNC:14731"
"12191",390431,"HGNC:14728"
"12192",79317,"HGNC:14745"
"12193",79544,"HGNC:14726"
"12194",81127,"HGNC:15353"
"12195",390432,"HGNC:15359"
"12196",122740,"HGNC:15352"
"12197",390433,"HGNC:15351"
"12198",122742,"HGNC:15356"
"12199",390436,"HGNC:15355"
"12200",390437,"HGNC:15358"
"12201",390439,"HGNC:15346"
"12202",122748,"HGNC:15349"
"12203",390441,"HGNC:15350"
"12204",390442,"HGNC:15347"
"12205",91875,"HGNC:19274"
"12206",57820,"HGNC:19437"
"12207",10038,"HGNC:272"
"12208",7011,"HGNC:11726"
"12209",123103,"HGNC:31952"
"12210",55644,"HGNC:18028"
"12211",328,"HGNC:587"
"12212",90809,"HGNC:19299"
"12213",4860,"HGNC:7892"
"12214",338879,"HGNC:19275"
"12215",390443,"HGNC:20673"
"12216",122651,"HGNC:19269"
"12217",493901,"HGNC:24211"
"12218",341799,"HGNC:15363"
"12219",6038,"HGNC:10047"
"12220",283,"HGNC:483"
"12221",10876,"HGNC:16978"
"12222",64184,"HGNC:19223"
"12223",6039,"HGNC:10048"
"12224",6035,"HGNC:10044"
"12225",6037,"HGNC:10046"
"12226",6036,"HGNC:10045"
"12227",64745,"HGNC:19280"
"12228",29986,"HGNC:17127"
"12229",57447,"HGNC:14460"
"12230",122664,"HGNC:19293"
"12231",440163,"HGNC:25285"
"12232",84659,"HGNC:19278"
"12233",122665,"HGNC:19277"
"12234",55701,"HGNC:25516"
"12235",51222,"HGNC:13011"
"12236",643382,"HGNC:32545"
"12237",390445,"HGNC:15362"
"12238",3183,"HGNC:5035"
"12239",57096,"HGNC:13436"
"12240",11198,"HGNC:11465"
"12241",57680,"HGNC:20153"
"12242",84932,"HGNC:20246"
"12243",9878,"HGNC:20161"
"12244",56339,"HGNC:17563"
"12245",6297,"HGNC:10526"
"12246",26533,"HGNC:8171"
"12247",26534,"HGNC:8170"
"12248",26686,"HGNC:8297"
"12249",26687,"HGNC:8296"
"12250",1603,"HGNC:2664"
"12251",63874,"HGNC:20154"
"12252",79549,"HGNC:14707"
"12253",5018,"HGNC:8526"
"12254",9056,"HGNC:11065"
"12255",122704,"HGNC:16655"
"12256",4323,"HGNC:7160"
"12257",26020,"HGNC:14553"
"12258",161253,"HGNC:20248"
"12259",55147,"HGNC:20155"
"12260",10419,"HGNC:10894"
"12261",54930,"HGNC:20163"
"12262",84962,"HGNC:20250"
"12263",60686,"HGNC:20162"
"12264",5693,"HGNC:9542"
"12265",122706,"HGNC:31963"
"12266",64403,"HGNC:14265"
"12267",22985,"HGNC:17066"
"12268",55017,"HGNC:20270"
"12269",1053,"HGNC:1836"
"12270",23428,"HGNC:11066"
"12271",100507650,"HGNC:20438"
"12272",57594,"HGNC:20164"
"12273",90673,"HGNC:14943"
"12274",599,"HGNC:995"
"12275",8106,"HGNC:8565"
"12276",51310,"HGNC:23095"
"12277",10278,"HGNC:16898"
"12278",64806,"HGNC:13765"
"12279",116173,"HGNC:19176"
"12280",4624,"HGNC:7576"
"12281",4625,"HGNC:7577"
"12282",25983,"HGNC:20271"
"12283",85446,"HGNC:20152"
"12284",79178,"HGNC:18987"
"12285",8906,"HGNC:556"
"12286",84502,"HGNC:20156"
"12287",10202,"HGNC:18349"
"12288",10901,"HGNC:16985"
"12289",317749,"HGNC:19731"
"12290",90668,"HGNC:20272"
"12291",9362,"HGNC:2319"
"12292",4901,"HGNC:8002"
"12293",5106,"HGNC:8725"
"12294",80344,"HGNC:20258"
"12295",161247,"HGNC:33714"
"12296",5720,"HGNC:9568"
"12297",51016,"HGNC:20273"
"12298",5721,"HGNC:9569"
"12299",55072,"HGNC:16031"
"12300",10379,"HGNC:6131"
"12301",9985,"HGNC:16879"
"12302",79711,"HGNC:19426"
"12303",10548,"HGNC:11864"
"12304",283629,"HGNC:19825"
"12305",29082,"HGNC:20274"
"12306",145553,"HGNC:28781"
"12307",4738,"HGNC:7732"
"12308",51292,"HGNC:4377"
"12309",26277,"HGNC:11824"
"12310",7051,"HGNC:11777"
"12311",5875,"HGNC:9795"
"12312",115817,"HGNC:16445"
"12313",161424,"HGNC:19826"
"12314",56413,"HGNC:19260"
"12315",27141,"HGNC:1977"
"12316",1241,"HGNC:6713"
"12317",196883,"HGNC:235"
"12318",11035,"HGNC:10021"
"12319",4776,"HGNC:7778"
"12320",57523,"HGNC:20165"
"12321",643866,"HGNC:20146"
"12322",23351,"HGNC:20166"
"12323",56948,"HGNC:20275"
"12324",1215,"HGNC:2097"
"12325",1511,"HGNC:2532"
"12326",2999,"HGNC:4710"
"12327",3002,"HGNC:4709"
"12328",29091,"HGNC:19666"
"12329",4857,"HGNC:7886"
"12330",2290,"HGNC:3811"
"12331",5587,"HGNC:9407"
"12332",55632,"HGNC:20338"
"12333",23256,"HGNC:20726"
"12334",1690,"HGNC:2180"
"12335",29966,"HGNC:15720"
"12336",11154,"HGNC:575"
"12337",25831,"HGNC:20157"
"12338",25938,"HGNC:20276"
"12339",112487,"HGNC:20277"
"12340",2856,"HGNC:4489"
"12341",80224,"HGNC:20278"
"12342",394,"HGNC:675"
"12343",9472,"HGNC:376"
"12344",64067,"HGNC:19311"
"12345",112399,"HGNC:14661"
"12346",171546,"HGNC:20361"
"12347",55837,"HGNC:19312"
"12348",58533,"HGNC:14970"
"12349",1073,"HGNC:1875"
"12350",11177,"HGNC:960"
"12351",6729,"HGNC:11301"
"12352",283635,"HGNC:19829"
"12353",55012,"HGNC:17485"
"12354",9692,"HGNC:19958"
"12355",5687,"HGNC:9535"
"12356",4792,"HGNC:7797"
"12357",84684,"HGNC:17539"
"12358",253959,"HGNC:17770"
"12359",84312,"HGNC:20512"
"12360",51562,"HGNC:20427"
"12361",253970,"HGNC:18387"
"12362",7080,"HGNC:11825"
"12363",26257,"HGNC:16364"
"12364",5083,"HGNC:8623"
"12365",89874,"HGNC:14411"
"12366",145282,"HGNC:21460"
"12367",3169,"HGNC:5021"
"12368",319089,"HGNC:19739"
"12369",6751,"HGNC:11330"
"12370",161198,"HGNC:19832"
"12371",10484,"HGNC:10701"
"12372",8487,"HGNC:10884"
"12373",122553,"HGNC:23066"
"12374",5411,"HGNC:9162"
"12375",254170,"HGNC:19833"
"12376",145581,"HGNC:20360"
"12377",84075,"HGNC:20494"
"12378",122525,"HGNC:19834"
"12379",54813,"HGNC:19741"
"12380",23116,"HGNC:19959"
"12381",55015,"HGNC:20314"
"12382",2287,"HGNC:3719"
"12383",57697,"HGNC:23168"
"12384",55320,"HGNC:20190"
"12385",140801,"HGNC:17976"
"12386",161357,"HGNC:19835"
"12387",6235,"HGNC:10419"
"12388",122769,"HGNC:19742"
"12389",6166,"HGNC:10346"
"12390",4247,"HGNC:7045"
"12391",55172,"HGNC:20188"
"12392",5427,"HGNC:9178"
"12393",122773,"HGNC:19836"
"12394",23588,"HGNC:20231"
"12395",9147,"HGNC:10663"
"12396",382,"HGNC:659"
"12397",79609,"HGNC:20352"
"12398",6655,"HGNC:11188"
"12399",79944,"HGNC:20499"
"12400",27109,"HGNC:18799"
"12401",8814,"HGNC:1781"
"12402",11183,"HGNC:6867"
"12403",51062,"HGNC:11231"
"12404",60485,"HGNC:17795"
"12405",51199,"HGNC:14906"
"12406",5836,"HGNC:9725"
"12407",145447,"HGNC:19837"
"12408",114088,"HGNC:16288"
"12409",81542,"HGNC:15487"
"12410",122786,"HGNC:19839"
"12411",54331,"HGNC:4404"
"12412",51637,"HGNC:23169"
"12413",22795,"HGNC:13389"
"12414",5729,"HGNC:9591"
"12415",5732,"HGNC:9594"
"12416",57544,"HGNC:19965"
"12417",283554,"HGNC:25445"
"12418",30001,"HGNC:13280"
"12419",5706,"HGNC:9553"
"12420",6815,"HGNC:11447"
"12421",64841,"HGNC:19980"
"12422",10979,"HGNC:15767"
"12423",80821,"HGNC:19714"
"12424",652,"HGNC:1071"
"12425",1033,"HGNC:1791"
"12426",10175,"HGNC:19431"
"12427",2764,"HGNC:4373"
"12428",10668,"HGNC:15528"
"12429",23034,"HGNC:23023"
"12430",2643,"HGNC:4193"
"12431",11169,"HGNC:23170"
"12432",122809,"HGNC:19392"
"12433",93487,"HGNC:19840"
"12434",3958,"HGNC:6563"
"12435",9787,"HGNC:16864"
"12436",55030,"HGNC:20201"
